2.221200227737426758e+03,8.824012406149557564e-02
2.267077207565307617e+03,1.101348301599917728e-01
2.310045719146728516e+03,9.564017459220378048e-02
2.358910560607910156e+03,9.564017459220378048e-02
2.402801275253295898e+03,1.101348301599917728e-01
2.447715044021606445e+03,1.205493429820196499e-01
2.495554447174072266e+03,1.119971476936686416e-01
2.542461395263671875e+03,9.072241847580472807e-02
2.590335845947265625e+03,1.064467306280512116e-01
2.635177850723266602e+03,1.175568987770015533e-01
2.682599544525146484e+03,1.377663878369418948e-01
2.728478908538818359e+03,1.298499038338178369e-01
2.777549266815185547e+03,9.599257717957813962e-02
2.821586608886718750e+03,1.231782398620802493e-01
2.868293762207031250e+03,1.414451498050002254e-01
2.914680004119873047e+03,1.047072728385872314e-01
2.961554765701293945e+03,1.205493429820196499e-01
3.009936332702636719e+03,1.196946446029198002e-01
3.056810617446899414e+03,1.160412780458858345e-01
3.103199481964111328e+03,1.175787306981080083e-01
3.152067899703979492e+03,1.047686454928477839e-01
3.198451995849609375e+03,1.094611522342407717e-01
3.243331909179687500e+03,8.901084807318615510e-02
3.290206670761108398e+03,1.179813820781075023e-01
3.339076757431030273e+03,1.237518897527620787e-01
3.382958889007568359e+03,1.238222165566052746e-01
3.414873123168945312e+03,1.028155806540095168e-01
3.461748123168945312e+03,1.382886105357764017e-01
3.510618686676025391e+03,1.277257400674520482e-01
3.555497884750366211e+03,1.048640976879617326e-01
3.602372169494628906e+03,1.075314619460661369e-01
3.648249387741088867e+03,9.601868155483223033e-02
3.696120977401733398e+03,1.151865796667859848e-01
3.742996692657470703e+03,1.047916825450687928e-01
3.789904594421386719e+03,1.161086508003836004e-01
3.834506988525390625e+03,1.399181746099074086e-01
3.867421865463256836e+03,2.140417251607069082e-01
3.914318323135375977e+03,1.480321796803287793e-01
3.960220336914062500e+03,1.302528923112752923e-01
3.993141889572143555e+03,1.554090148821231088e-01
4.042168617248535156e+03,1.058038492933639635e-01
4.085053920745849609e+03,1.366685433166923980e-01
4.117970943450927734e+03,1.300547484963249789e-01
4.164840221405029297e+03,1.494311072441658061e-01
4.214261531829833984e+03,1.052456095823105509e-01
4.258144140243530273e+03,1.026892997914566896e-01
4.305058240890502930e+03,9.400825408122702453e-02
4.355924129486083984e+03,1.360836277137070782e-01
4.400843858718872070e+03,1.381213890135258859e-01
4.450709819793701172e+03,1.266031505870645613e-01
4.496554851531982422e+03,1.175807599683568183e-01
4.545425653457641602e+03,1.299942700210537094e-01
4.590036630630493164e+03,1.079282002357172532e-01
4.638906717300415039e+03,1.459641182592223141e-01
4.685600519180297852e+03,1.224790332701942847e-01
4.733441352844238281e+03,1.399152965634456458e-01
4.779320716857910156e+03,1.374952483047961749e-01
4.831181049346923828e+03,1.247666594583922567e-01
4.877061843872070312e+03,1.477131899391060377e-01
4.921939849853515625e+03,1.170230707954583033e-01
4.967819213867187500e+03,1.284829589514148995e-01
5.020674228668212891e+03,9.132661122561541722e-02
5.067551374435424805e+03,1.527170902601545088e-01
5.112430572509765625e+03,1.290008467101249612e-01
5.156312465667724609e+03,1.118094048374985161e-01
5.215156555175781250e+03,1.495572542592012721e-01
5.271007061004638672e+03,1.697065667271095424e-01
5.315886497497558594e+03,1.601065972622348066e-01
5.360766887664794922e+03,1.178524823610203748e-01
5.410632610321044922e+03,1.349112868860710412e-01
5.457508802413940430e+03,2.238644677934189531e-01
5.503384590148925781e+03,1.176412384436281017e-01
5.559233188629150391e+03,1.263666198561345100e-01
5.615085601806640625e+03,1.065445610371669460e-01
5.665949821472167969e+03,1.723931236339804607e-01
5.720347881317138672e+03,9.635277510591769290e-02
5.765205383300781250e+03,1.045385073826930189e-01
5.812088489532470703e+03,1.488471635344586486e-01
5.860968828201293945e+03,9.383508868277871950e-02
5.903847932815551758e+03,9.606556609072770814e-02
5.950757503509521484e+03,1.149425050172268870e-01
5.996600389480590820e+03,1.091803908003733670e-01
6.044473409652709961e+03,1.051870039124412071e-01
6.089385032653808594e+03,1.362792267716264605e-01
6.140565156936645508e+03,2.235197967537834451e-01
6.183480978012084961e+03,1.747564698459697086e-01
6.238818645477294922e+03,1.580444327712929309e-01
6.280703544616699219e+03,1.278643014230040342e-01
6.323925971984863281e+03,1.850604755521321754e-01
6.374757051467895508e+03,1.870295192664355455e-01
6.417793989181518555e+03,1.247666594583922567e-01
6.464702844619750977e+03,1.971322663613848392e-01
6.524085998535156250e+03,8.773880964368367674e-02
6.586884737014770508e+03,1.143026445130641278e-01
6.657207965850830078e+03,1.206167157365174158e-01
6.724031448364257812e+03,1.393374105466956003e-01
6.767914772033691406e+03,1.038696114114711633e-01
6.816785097122192383e+03,1.306849865126069876e-01
6.861664056777954102e+03,1.299806175360901650e-01
6.906542778015136719e+03,1.684672616589490413e-01
6.954414367675781250e+03,1.408123283553926186e-01
6.999294996261596680e+03,1.393224028649606150e-01
7.046169757843017578e+03,1.092127590263941572e-01
7.091048002243041992e+03,1.289810428887030458e-01
